 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0.07,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.12,0.0,0.12,0.59,0.0,0.0,0.16,0.25,0.0
0.05,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.12,0.0,0.15,0.61,0.0,0.0,0.24,0.19,0.0
0.03,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.14,0.0,0.08,0.51,0.0,0.0,0.26,0.19,0.0
0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.13,0.0,0.08,0.47,0.0,0.0,0.21,0.09,0.0
0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.14,0.0,0.06,0.54,0.0,0.0,0.27,0.09,0.0
0.05,0.0,0.0,0.0,0.04,1.6,0.0,0.05,0.14,0.0,0.0,0.63,0.0,0.0,0.31,0.0,0.0
0.05,0.0,0.0,0.0,0.2,1.89,0.07,0.05,0.18,0.0,0.06,0.74,0.0,0.0,0.44,0.0,0.07
0.05,0.0,0.0,0.0,0.33,2.17,0.16,0.05,0.21,0.0,0.25,0.78,0.0,0.0,0.29,0.0,0.2
0.0,0.0,0.0,0.0,0.45,2.36,0.19,0.0,0.28,0.0,0.29,0.93,0.0,0.0,0.3,0.0,0.54
0.0,0.0,0.0,0.0,0.48,2.59,0.18,0.02,0.34,0.0,0.25,0.79,0.0,0.0,0.26,0.0,0.66
0.0,0.0,0.0,0.0,0.48,2.49,0.09,0.03,0.41,0.0,0.06,0.79,0.0,0.05,0.24,0.0,0.54
0.0,0.0,0.0,0.0,0.47,2.63,0.06,0.05,0.39,0.0,0.01,0.71,0.0,0.12,0.11,0.0,0.19
0.0,0.0,0.0,0.0,0.41,2.45,0.0,0.14,0.4,0.0,0.0,0.87,0.0,0.18,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.37,2.72,0.0,0.23,0.4,0.0,0.0,0.92,0.0,0.2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.27,2.55,0.0,0.28,0.35,0.0,0.0,0.99,0.0,0.18,0.01,0.0,0.0
0.0,0.0,0.0,0.0,0.19,2.51,0.0,0.18,0.29,0.0,0.02,1.09,0.0,0.18,0.04,0.0,0.0
0.0,0.0,0.0,0.0,0.11,2.19,0.0,0.11,0.23,0.0,0.02,1.16,0.0,0.22,0.09,0.0,0.0
0.0,0.0,0.0,0.0,0.07,2.06,0.0,0.04,0.2,0.0,0.02,1.1,0.0,0.23,0.17,0.02,0.0
0.01,0.0,0.0,0.0,0.02,1.83,0.0,0.14,0.16,0.0,0.0,1.05,0.0,0.25,0.16,0.02,0.0
0.01,0.0,0.0,0.0,0.0,1.92,0.0,0.19,0.14,0.0,0.0,1.03,0.0,0.22,0.18,0.02,0.0
0.02,0.0,0.0,0.0,0.0,1.86,0.0,0.22,0.14,0.0,0.0,1.12,0.0,0.24,0.1,0.01,0.0
0.03,0.0,0.0,0.0,0.0,1.88,0.0,0.13,0.15,0.0,0.0,1.14,0.0,0.23,0.11,0.03,0.0
0.03,0.0,0.0,0.0,0.0,1.73,0.0,0.07,0.17,0.0,0.04,1.12,0.0,0.26,0.06,0.03,0.0
0.02,0.0,0.0,0.0,0.0,1.76,0.0,0.1,0.17,0.0,0.04,1.04,0.0,0.27,0.19,0.07,0.0
0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.1,0.14,0.0,0.04,0.92,0.0,0.25,0.3,0.06,0.0
0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.12,0.08,0.0,0.0,0.88,0.0,0.18,0.4,0.07,0.0
0.02,0.0,0.0,0.0,0.0,1.53,0.0,0.1,0.08,0.0,0.0,0.85,0.0,0.21,0.34,0.02,0.0
0.02,0.0,0.0,0.0,0.0,1.5,0.0,0.22,0.11,0.0,0.0,0.9,0.0,0.24,0.32,0.02,0.0
0.02,0.0,0.0,0.0,0.0,1.48,0.0,0.19,0.13,0.0,0.0,0.99,0.0,0.27,0.25,0.04,0.0
0.01,0.0,0.0,0.0,0.0,1.43,0.0,0.18,0.11,0.0,0.01,1.1,0.0,0.23,0.24,0.04,0.0
0.03,0.0,0.0,0.0,0.0,1.57,0.0,0.06,0.08,0.0,0.01,1.12,0.0,0.21,0.13,0.04,0.0
0.03,0.0,0.0,0.0,0.0,1.58,0.0,0.04,0.07,0.0,0.01,1.07,0.0,0.23,0.15,0.05,0.0
0.09,0.0,0.0,0.0,0.0,1.48,0.0,0.02,0.05,0.0,0.0,1.0,0.0,0.21,0.08,0.05,0.0
0.1,0.0,0.0,0.0,0.0,1.32,0.0,0.03,0.07,0.0,0.0,1.06,0.0,0.21,0.16,0.05,0.0
0.15,0.0,0.0,0.0,0.0,1.27,0.0,0.03,0.07,0.0,0.0,1.02,0.0,0.17,0.13,0.03,0.0
0.08,0.0,0.0,0.0,0.0,1.41,0.0,0.01,0.08,0.0,0.03,0.95,0.0,0.19,0.15,0.03,0.0
0.06,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.05,0.0,0.13,0.86,0.04,0.22,0.14,0.03,0.0
0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.05,0.0,0.25,0.84,0.07,0.27,0.21,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.01,0.06,0.0,0.24,0.86,0.12,0.25,0.3,0.0,0.0
0.02,0.0,0.0,0.0,0.0,1.51,0.0,0.01,0.07,0.0,0.23,0.81,0.08,0.22,0.23,0.05,0.0
0.03,0.0,0.0,0.0,0.0,1.61,0.0,0.01,0.09,0.0,0.12,0.76,0.05,0.17,0.12,0.05,0.0
0.04,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.14,0.0,0.09,0.77,0.0,0.21,0.01,0.05,0.0
0.02,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.21,0.0,0.02,0.81,0.0,0.24,0.11,0.06,0.0
0.01,0.0,0.01,0.0,0.0,1.12,0.0,0.0,0.24,0.0,0.1,0.88,0.0,0.28,0.22,0.06,0.0
0.0,0.0,0.01,0.0,0.0,1.03,0.0,0.0,0.25,0.0,0.18,0.87,0.0,0.27,0.32,0.06,0.0
0.01,0.0,0.01,0.0,0.0,1.08,0.0,0.0,0.23,0.0,0.22,0.95,0.0,0.28,0.33,0.0,0.0
0.06,0.0,0.0,0.0,0.0,1.09,0.0,0.09,0.26,0.0,0.17,1.03,0.0,0.32,0.22,0.0,0.0
0.07,0.0,0.0,0.0,0.0,1.09,0.0,0.19,0.29,0.0,0.17,1.22,0.0,0.31,0.11,0.0,0.0
0.07,0.0,0.0,0.0,0.0,1.22,0.0,0.22,0.32,0.0,0.22,1.28,0.0,0.32,0.04,0.0,0.0
0.03,0.0,0.0,0.0,0.0,1.32,0.0,0.19,0.31,0.0,0.3,1.39,0.01,0.35,0.05,0.0,0.0
0.02,0.0,0.0,0.0,0.0,1.4,0.0,0.23,0.32,0.0,0.26,1.35,0.01,0.35,0.07,0.0,0.0
0.02,0.0,0.0,0.0,0.0,1.31,0.0,0.27,0.29,0.0,0.16,1.46,0.01,0.35,0.03,0.0,0.0
0.0,0.0,0.0,0.04,0.0,1.43,0.0,0.33,0.28,0.0,0.04,1.37,0.0,0.3,0.03,0.0,0.0
0.01,0.0,0.0,0.04,0.0,1.49,0.0,0.3,0.23,0.0,0.0,1.28,0.0,0.35,0.01,0.0,0.0
0.03,0.0,0.0,0.04,0.0,1.69,0.0,0.35,0.24,0.0,0.03,1.27,0.0,0.32,0.0,0.0,0.0
0.07,0.0,0.0,0.02,0.0,1.81,0.0,0.33,0.23,0.0,0.06,1.28,0.0,0.3,0.0,0.0,0.0
0.11,0.0,0.0,0.02,0.0,1.75,0.0,0.33,0.25,0.0,0.06,1.38,0.0,0.24,0.0,0.0,0.0
0.15,0.0,0.0,0.02,0.0,1.59,0.0,0.31,0.24,0.0,0.03,1.38,0.0,0.21,0.0,0.0,0.0
0.14,0.0,0.0,0.0,0.0,1.39,0.0,0.32,0.3,0.0,0.15,1.34,0.0,0.2,0.0,0.0,0.0
0.11,0.0,0.0,0.0,0.0,1.23,0.0,0.32,0.34,0.0,0.19,1.36,0.0,0.21,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,1.52,0.0,0.3,0.37,0.0,0.26,1.31,0.0,0.2,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,1.66,0.0,0.26,0.33,0.0,0.13,1.26,0.0,0.16,0.0,0.0,0.0
0.13,0.0,0.0,0.0,0.0,1.91,0.0,0.25,0.31,0.0,0.13,1.2,0.0,0.11,0.04,0.0,0.0
0.19,0.0,0.0,0.0,0.0,1.75,0.0,0.26,0.28,0.0,0.07,1.01,0.0,0.06,0.04,0.0,0.0
0.2,0.0,0.0,0.0,0.0,1.7,0.0,0.23,0.28,0.0,0.05,0.93,0.0,0.04,0.13,0.0,0.0
0.2,0.0,0.0,0.0,0.0,1.67,0.0,0.13,0.23,0.0,0.01,0.84,0.0,0.0,0.16,0.0,0.0
0.14,0.0,0.0,0.0,0.0,1.78,0.0,0.13,0.19,0.0,0.09,0.86,0.0,0.0,0.22,0.0,0.0
0.07,0.0,0.0,0.0,0.0,1.74,0.0,0.14,0.16,0.0,0.08,0.93,0.0,0.02,0.17,0.0,0.0
0.0,0.0,0.06,0.0,0.0,1.71,0.0,0.18,0.12,0.0,0.13,0.94,0.0,0.02,0.18,0.0,0.0
0.0,0.0,0.06,0.0,0.0,1.74,0.0,0.1,0.11,0.0,0.05,0.98,0.0,0.02,0.19,0.0,0.0
0.0,0.0,0.09,0.0,0.0,1.85,0.0,0.05,0.08,0.0,0.18,1.01,0.0,0.04,0.21,0.0,0.0
0.0,0.0,0.02,0.0,0.0,1.78,0.0,0.0,0.06,0.0,0.17,1.0,0.0,0.07,0.22,0.0,0.0
0.0,0.0,0.07,0.0,0.0,1.47,0.0,0.0,0.02,0.0,0.19,0.83,0.0,0.13,0.23,0.0,0.0
0.0,0.0,0.05,0.0,0.0,1.25,0.0,0.0,0.01,0.0,0.12,0.64,0.0,0.12,0.26,0.0,0.0
0.0,0.0,0.05,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.21,0.43,0.0,0.08,0.31,0.0,0.0
0.0,0.0,0.1,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.36,0.38,0.0,0.02,0.35,0.0,0.0
0.0,0.0,0.2,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.42,0.43,0.0,0.0,0.38,0.0,0.0
0.0,0.0,0.26,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.51,0.52,0.0,0.0,0.3,0.06,0.0
0.0,0.0,0.23,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.51,0.6,0.0,0.02,0.19,0.08,0.0
0.0,0.0,0.17,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.56,0.57,0.0,0.02,0.12,0.08,0.0
0.0,0.0,0.15,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.46,0.53,0.0,0.02,0.14,0.03,0.0
0.0,0.0,0.08,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.31,0.51,0.0,0.0,0.14,0.0,0.0
0.0,0.0,0.13,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.16,0.48,0.0,0.0,0.09,0.0,0.0
0.0,0.0,0.13,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.11,0.43,0.01,0.0,0.01,0.0,0.0
0.0,0.0,0.16,0.0,0.0,1.65,0.0,0.0,0.01,0.0,0.17,0.45,0.05,0.0,0.0,0.0,0.0
0.0,0.0,0.15,0.0,0.0,1.62,0.0,0.0,0.01,0.0,0.23,0.39,0.05,0.0,0.0,0.0,0.0
0.0,0.0,0.19,0.0,0.0,1.62,0.0,0.0,0.01,0.0,0.32,0.44,0.09,0.0,0.0,0.0,0.0
0.0,0.0,0.24,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.32,0.36,0.1,0.0,0.02,0.0,0.0
0.0,0.0,0.21,0.0,0.0,1.67,0.0,0.0,0.01,0.0,0.33,0.34,0.2,0.02,0.02,0.0,0.0
0.0,0.0,0.2,0.0,0.0,1.63,0.0,0.0,0.01,0.0,0.31,0.3,0.2,0.06,0.02,0.0,0.0
0.0,0.0,0.21,0.0,0.0,1.66,0.0,0.0,0.01,0.0,0.31,0.34,0.15,0.1,0.01,0.0,0.0
0.0,0.0,0.26,0.0,0.0,1.81,0.0,0.0,0.03,0.0,0.26,0.38,0.06,0.11,0.0,0.0,0.0
0.0,0.0,0.27,0.0,0.0,2.1,0.0,0.0,0.1,0.0,0.16,0.34,0.01,0.11,0.0,0.0,0.0
0.0,0.0,0.24,0.02,0.0,2.27,0.0,0.0,0.14,0.0,0.13,0.26,0.0,0.12,0.08,0.05,0.0
0.0,0.0,0.19,0.02,0.0,2.17,0.0,0.0,0.16,0.0,0.07,0.18,0.0,0.14,0.08,0.05,0.0
0.0,0.0,0.18,0.02,0.0,1.95,0.0,0.0,0.1,0.0,0.07,0.28,0.0,0.12,0.13,0.07,0.0
0.0,0.0,0.22,0.0,0.0,1.74,0.0,0.0,0.08,0.0,0.0,0.41,0.0,0.12,0.05,0.03,0.0
0.0,0.0,0.25,0.0,0.0,1.66,0.0,0.0,0.03,0.03,0.0,0.52,0.0,0.17,0.05,0.03,0.0
0.0,0.0,0.23,0.0,0.0,1.63,0.0,0.0,0.02,0.03,0.09,0.43,0.0,0.2,0.0,0.0,0.0
0.0,0.0,0.17,0.0,0.0,1.67,0.0,0.0,0.02,0.03,0.1,0.35,0.0,0.23,0.0,0.02,0.0
0.0,0.0,0.15,0.01,0.0,1.81,0.0,0.0,0.03,0.08,0.12,0.26,0.0,0.22,0.02,0.16,0.0
0.0,0.0,0.13,0.03,0.0,1.94,0.0,0.0,0.02,0.08,0.09,0.23,0.0,0.22,0.03,0.28,0.0
0.0,0.0,0.14,0.05,0.0,2.06,0.0,0.0,0.01,0.08,0.08,0.17,0.0,0.23,0.08,0.36,0.0
0.0,0.0,0.14,0.05,0.0,1.92,0.0,0.0,0.01,0.02,0.09,0.22,0.0,0.22,0.06,0.22,0.0
0.0,0.0,0.18,0.03,0.0,1.91,0.0,0.0,0.01,0.01,0.03,0.26,0.0,0.23,0.05,0.13,0.0
0.0,0.0,0.23,0.11,0.0,1.84,0.0,0.0,0.02,0.01,0.03,0.38,0.0,0.26,0.0,0.03,0.0
0.0,0.0,0.29,0.18,0.0,1.87,0.0,0.0,0.01,0.02,0.09,0.42,0.0,0.3,0.0,0.05,0.0
0.0,0.0,0.27,0.18,0.0,1.84,0.0,0.0,0.01,0.04,0.09,0.42,0.0,0.32,0.0,0.02,0.0
0.0,0.0,0.24,0.08,0.0,1.87,0.0,0.0,0.01,0.05,0.09,0.38,0.0,0.31,0.0,0.06,0.0
0.0,0.0,0.18,0.0,0.0,2.06,0.0,0.0,0.01,0.06,0.0,0.27,0.0,0.27,0.0,0.11,0.0
0.0,0.0,0.19,0.0,0.07,2.26,0.05,0.0,0.1,0.04,0.0,0.25,0.0,0.24,0.0,0.11,0.05
0.0,0.0,0.23,0.0,0.17,2.35,0.17,0.0,0.21,0.02,0.0,0.18,0.0,0.18,0.0,0.06,0.36
0.0,0.0,0.23,0.0,0.23,2.33,0.3,0.0,0.29,0.0,0.0,0.2,0.0,0.17,0.0,0.0,0.6
0.07,0.0,0.19,0.0,0.24,2.27,0.32,0.0,0.28,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.67
0.14,0.0,0.15,0.0,0.19,2.32,0.29,0.0,0.25,0.0,0.1,0.41,0.0,0.28,0.0,0.02,0.43
0.15,0.0,0.15,0.0,0.18,2.39,0.21,0.0,0.24,0.0,0.1,0.56,0.0,0.24,0.0,0.02,0.2
0.08,0.0,0.1,0.0,0.1,2.31,0.14,0.0,0.25,0.0,0.11,0.7,0.0,0.18,0.0,0.02,0.08
0.0,0.0,0.07,0.0,0.05,2.15,0.07,0.0,0.25,0.0,0.01,0.7,0.0,0.09,0.0,0.0,0.0
0.0,0.0,0.14,0.0,0.0,1.98,0.04,0.0,0.21,0.0,0.01,0.72,0.02,0.06,0.0,0.0,0.0
0.0,0.0,0.28,0.0,0.0,1.98,0.04,0.0,0.12,0.04,0.0,0.6,0.02,0.0,0.0,0.0,0.0
0.0,0.0,0.35,0.0,0.0,1.87,0.01,0.0,0.07,0.04,0.0,0.51,0.02,0.04,0.0,0.0,0.0
0.0,0.0,0.33,0.0,0.0,1.86,0.0,0.0,0.08,0.04,0.0,0.31,0.0,0.13,0.0,0.01,0.0
0.0,0.0,0.3,0.0,0.0,1.69,0.0,0.0,0.09,0.0,0.02,0.19,0.02,0.19,0.0,0.01,0.0
0.0,0.0,0.29,0.0,0.0,1.84,0.0,0.0,0.12,0.0,0.06,0.13,0.03,0.23,0.0,0.01,0.0
0.0,0.0,0.32,0.0,0.0,1.91,0.02,0.0,0.14,0.01,0.07,0.19,0.04,0.19,0.0,0.01,0.0
0.0,0.0,0.33,0.05,0.0,2.08,0.02,0.0,0.21,0.01,0.05,0.26,0.02,0.23,0.0,0.01,0.0
0.0,0.0,0.36,0.05,0.0,2.17,0.02,0.0,0.2,0.05,0.01,0.32,0.01,0.24,0.0,0.01,0.0
0.0,0.0,0.29,0.05,0.0,2.05,0.0,0.0,0.19,0.04,0.0,0.31,0.04,0.26,0.0,0.09,0.0
0.0,0.0,0.2,0.0,0.0,1.9,0.0,0.0,0.21,0.04,0.0,0.38,0.04,0.26,0.0,0.09,0.0
0.05,0.0,0.11,0.03,0.0,1.71,0.01,0.0,0.23,0.0,0.0,0.36,0.04,0.24,0.0,0.09,0.0
0.13,0.0,0.1,0.08,0.0,1.61,0.01,0.0,0.25,0.0,0.1,0.44,0.0,0.25,0.0,0.0,0.0
0.22,0.0,0.11,0.08,0.0,1.51,0.01,0.0,0.22,0.0,0.11,0.38,0.0,0.15,0.0,0.07,0.0
0.24,0.0,0.14,0.05,0.0,1.39,0.0,0.0,0.2,0.0,0.11,0.46,0.0,0.15,0.0,0.08,0.0
0.19,0.0,0.11,0.0,0.0,1.36,0.0,0.0,0.19,0.0,0.04,0.47,0.0,0.09,0.0,0.08,0.0
0.14,0.0,0.13,0.0,0.0,1.53,0.04,0.0,0.18,0.0,0.14,0.44,0.0,0.09,0.0,0.01,0.0
0.13,0.0,0.14,0.0,0.0,1.72,0.09,0.0,0.16,0.0,0.23,0.42,0.0,0.03,0.0,0.0,0.0
0.15,0.0,0.11,0.0,0.0,1.83,0.11,0.0,0.17,0.01,0.21,0.44,0.0,0.01,0.0,0.0,0.0
0.17,0.0,0.08,0.0,0.0,1.72,0.17,0.0,0.12,0.01,0.1,0.46,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.06,0.0,0.0,1.73,0.19,0.0,0.13,0.01,0.02,0.43,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.11,0.0,0.0,1.72,0.28,0.0,0.09,0.0,0.0,0.39,0.0,0.0,0.0,0.07,0.0
0.06,0.0,0.12,0.0,0.0,1.86,0.27,0.0,0.08,0.0,0.0,0.43,0.0,0.0,0.0,0.07,0.0
0.05,0.0,0.09,0.0,0.0,1.75,0.21,0.0,0.06,0.0,0.0,0.49,0.0,0.0,0.0,0.07,0.0
0.09,0.0,0.12,0.0,0.0,1.8,0.15,0.0,0.1,0.0,0.01,0.41,0.0,0.0,0.0,0.0,0.0
0.07,0.0,0.09,0.0,0.0,1.62,0.11,0.0,0.16,0.0,0.01,0.33,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.08,0.0,0.0,1.58,0.1,0.0,0.16,0.0,0.01,0.25,0.0,0.0,0.0,0.0,0.0
0.11,0.0,0.0,0.0,0.0,1.49,0.07,0.0,0.16,0.0,0.01,0.23,0.0,0.0,0.0,0.0,0.0
0.12,0.0,0.0,0.0,0.0,1.5,0.03,0.0,0.15,0.0,0.11,0.31,0.0,0.03,0.0,0.0,0.0
0.11,0.0,0.0,0.0,0.0,1.52,0.02,0.0,0.16,0.0,0.12,0.36,0.0,0.04,0.0,0.0,0.0
0.08,0.0,0.04,0.0,0.0,1.6,0.01,0.0,0.16,0.0,0.11,0.46,0.0,0.06,0.0,0.0,0.0
0.11,0.0,0.06,0.0,0.0,1.73,0.01,0.0,0.19,0.0,0.03,0.37,0.0,0.03,0.0,0.0,0.0
0.08,0.0,0.11,0.0,0.0,1.74,0.01,0.0,0.23,0.0,0.08,0.29,0.0,0.03,0.0,0.0,0.0
0.05,0.0,0.13,0.0,0.0,1.78,0.02,0.0,0.23,0.0,0.08,0.31,0.0,0.0,0.0,0.0,0.0
0.07,0.0,0.12,0.0,0.0,1.73,0.06,0.0,0.18,0.0,0.06,0.38,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.1,0.0,0.0,1.68,0.08,0.0,0.12,0.0,0.0,0.5,0.0,0.01,0.0,0.0,0.0
0.17,0.0,0.05,0.0,0.0,1.73,0.1,0.0,0.12,0.0,0.0,0.49,0.0,0.02,0.0,0.0,0.0
0.22,0.0,0.03,0.0,0.0,1.86,0.07,0.0,0.13,0.0,0.0,0.57,0.0,0.02,0.0,0.0,0.0
0.18,0.0,0.0,0.0,0.0,2.09,0.08,0.0,0.1,0.0,0.0,0.46,0.0,0.01,0.0,0.0,0.0
0.11,0.0,0.07,0.0,0.0,1.95,0.04,0.0,0.04,0.0,0.0,0.36,0.0,0.04,0.0,0.03,0.0
0.0,0.0,0.07,0.0,0.0,1.76,0.03,0.0,0.0,0.08,0.0,0.23,0.0,0.08,0.0,0.07,0.0
0.0,0.0,0.07,0.04,0.0,1.6,0.0,0.0,0.04,0.1,0.02,0.15,0.0,0.19,0.0,0.07,0.0
0.0,0.0,0.0,0.04,0.0,1.68,0.0,0.0,0.07,0.1,0.02,0.19,0.0,0.27,0.0,0.07,0.0
0.0,0.0,0.0,0.09,0.0,1.69,0.0,0.0,0.09,0.02,0.02,0.27,0.0,0.32,0.0,0.05,0.0
0.0,0.0,0.0,0.05,0.0,1.65,0.04,0.0,0.09,0.0,0.0,0.41,0.0,0.24,0.0,0.05,0.0
0.0,0.0,0.06,0.05,0.0,1.51,0.07,0.0,0.06,0.0,0.0,0.49,0.0,0.13,0.0,0.03,0.0
0.05,0.0,0.06,0.0,0.0,1.41,0.1,0.0,0.09,0.0,0.01,0.47,0.0,0.04,0.0,0.01,0.0
0.07,0.0,0.07,0.0,0.0,1.27,0.07,0.0,0.11,0.0,0.01,0.44,0.0,0.01,0.0,0.01,0.0
0.19,0.0,0.01,0.0,0.0,1.13,0.05,0.0,0.13,0.0,0.01,0.39,0.0,0.04,0.0,0.0,0.0
0.27,0.0,0.05,0.0,0.0,1.19,0.02,0.0,0.14,0.0,0.01,0.35,0.0,0.04,0.0,0.02,0.0
0.31,0.0,0.05,0.0,0.0,1.27,0.0,0.0,0.14,0.0,0.01,0.27,0.0,0.04,0.0,0.02,0.0
0.23,0.0,0.06,0.0,0.0,1.42,0.0,0.0,0.14,0.0,0.04,0.32,0.0,0.0,0.0,0.02,0.0
0.22,0.0,0.04,0.0,0.0,1.35,0.0,0.0,0.12,0.0,0.03,0.37,0.0,0.0,0.01,0.0,0.0
0.23,0.0,0.1,0.0,0.0,1.32,0.0,0.0,0.1,0.0,0.03,0.47,0.0,0.0,0.01,0.0,0.0
0.29,0.0,0.1,0.0,0.0,1.38,0.0,0.0,0.12,0.0,0.0,0.45,0.0,0.0,0.01,0.0,0.0
0.3,0.0,0.07,0.0,0.0,1.5,0.0,0.0,0.11,0.0,0.0,0.49,0.0,0.02,0.02,0.0,0.0
0.28,0.0,0.01,0.03,0.0,1.44,0.0,0.0,0.11,0.0,0.01,0.52,0.0,0.03,0.12,0.0,0.0
0.24,0.0,0.02,0.03,0.0,1.42,0.0,0.0,0.08,0.0,0.02,0.48,0.0,0.03,0.19,0.0,0.0
0.17,0.0,0.02,0.03,0.0,1.41,0.0,0.0,0.12,0.0,0.05,0.43,0.0,0.02,0.22,0.0,0.0
0.13,0.0,0.02,0.0,0.0,1.55,0.0,0.0,0.14,0.0,0.03,0.46,0.0,0.03,0.13,0.0,0.0
0.15,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.18,0.0,0.03,0.5,0.0,0.04,0.06,0.0,0.0
0.17,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.18,0.0,0.0,0.6,0.0,0.06,0.0,0.0,0.0
0.27,0.0,0.0,0.0,0.0,2.01,0.02,0.0,0.19,0.0,0.0,0.55,0.0,0.04,0.0,0.0,0.0
0.3,0.0,0.0,0.0,0.0,2.08,0.06,0.01,0.17,0.0,0.0,0.56,0.0,0.04,0.0,0.0,0.0
0.31,0.0,0.0,0.0,0.0,2.25,0.06,0.01,0.18,0.0,0.0,0.58,0.0,0.01,0.0,0.0,0.0
0.29,0.0,0.0,0.0,0.0,2.11,0.09,0.01,0.18,0.0,0.0,0.7,0.0,0.04,0.0,0.0,0.0
0.32,0.0,0.0,0.0,0.0,1.93,0.05,0.0,0.2,0.0,0.0,0.77,0.0,0.08,0.0,0.0,0.0
0.37,0.0,0.0,0.0,0.0,1.72,0.06,0.01,0.24,0.0,0.0,0.72,0.0,0.09,0.0,0.0,0.0
0.38,0.0,0.0,0.0,0.0,1.84,0.02,0.01,0.25,0.0,0.0,0.73,0.0,0.09,0.0,0.0,0.0
0.34,0.0,0.0,0.0,0.0,2.0,0.01,0.01,0.26,0.0,0.0,0.71,0.0,0.07,0.0,0.0,0.0
0.32,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.23,0.0,0.0,0.74,0.0,0.07,0.0,0.0,0.0
0.26,0.0,0.0,0.0,0.0,1.8,0.02,0.02,0.23,0.0,0.03,0.66,0.0,0.12,0.0,0.0,0.0
0.28,0.0,0.0,0.0,0.0,1.62,0.03,0.02,0.19,0.0,0.03,0.67,0.0,0.13,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,1.57,0.03,0.02,0.17,0.0,0.03,0.65,0.0,0.15,0.0,0.0,0.0
0.27,0.0,0.0,0.0,0.0,1.65,0.04,0.01,0.14,0.0,0.0,0.71,0.0,0.12,0.0,0.0,0.0
0.22,0.0,0.0,0.0,0.0,1.56,0.1,0.01,0.19,0.0,0.0,0.66,0.0,0.15,0.0,0.0,0.0
0.16,0.0,0.0,0.0,0.0,1.58,0.16,0.03,0.21,0.0,0.0,0.64,0.0,0.16,0.0,0.0,0.0
0.11,0.0,0.0,0.0,0.0,1.56,0.17,0.04,0.21,0.0,0.0,0.69,0.0,0.19,0.0,0.0,0.0
0.13,0.0,0.0,0.08,0.0,1.58,0.16,0.07,0.22,0.0,0.0,0.71,0.0,0.19,0.0,0.0,0.0
0.13,0.0,0.0,0.12,0.0,1.47,0.14,0.04,0.25,0.0,0.0,0.77,0.0,0.2,0.0,0.0,0.0
0.16,0.0,0.0,0.12,0.0,1.42,0.19,0.02,0.31,0.0,0.0,0.78,0.0,0.17,0.0,0.0,0.0
0.23,0.0,0.0,0.04,0.0,1.49,0.27,0.0,0.35,0.0,0.0,0.81,0.0,0.13,0.0,0.0,0.0
0.34,0.0,0.0,0.0,0.0,1.49,0.31,0.0,0.39,0.0,0.0,0.87,0.0,0.13,0.0,0.0,0.0
0.44,0.0,0.0,0.0,0.0,1.52,0.36,0.02,0.45,0.0,0.0,0.88,0.0,0.1,0.0,0.0,0.0
0.51,0.0,0.0,0.0,0.0,1.43,0.34,0.02,0.51,0.0,0.0,0.94,0.0,0.08,0.0,0.0,0.0
0.58,0.0,0.0,0.0,0.0,1.44,0.38,0.08,0.56,0.0,0.0,0.88,0.0,0.01,0.0,0.0,0.0
